name,winery,year,rating,num_ratings,price,type,region
Genèse Riesling 2011,Vignoble des 2 Lunes,2011,4.0,40,14.57,White,alsace
Roero Arneis 2019,Pescaja,2019,4.0,40,10.92,White,roero
Terroir d'Altitude Chardonnay 2017,Fortant,2017,3.9,40,9.5,White,pays d'oc
Tertiär Sauvignon Blanc Trocken 2018,Wageck-Pfaffmann,2018,3.5,40,9.5,White,pfalz
Morena Bianca Lugana 2019,Biscardo,2019,3.8,40,8.76,White,lugana
Silvaner Escherndorfer 2016,Rainer Sauer,2016,3.8,40,11.51,White,franken
Volz Riesling 2015,Van Volxem,2015,4.0,40,31.68,White,wiltingen
Vigne di Catullo Riserva Lugana 2016,Roveglia,2016,4.0,40,12.58,White,lugana
Tacheles 2018,Weinreich,2018,3.8,40,13.4,White,rheinhessen
White Block Chardonnay 2018,Bremerton,2018,3.6,40,19.3,White,langhorne creek
Saint-Véran 2018,Trénel,2018,3.8,40,14.95,White,saint-veran
Chardonnay Leithakalk 2017,Kollwentz,2017,3.7,40,31.63,White,burgenland
Sauvignon Blanc 2019,Steenberg,2019,3.9,40,13.75,White,coastal region
El Viaje de Ramón Verdejo 2018,Ramón Bilbao,2018,3.2,41,6.75,White,rioja
Petit Chablis 2018,Domaine Philippe Goulley,2018,3.6,41,17.2,White,petit chablis
Dajoar Riesling 2018,Andreas Bender,2018,4.1,41,7.32,White,mosel
Russiz Superiore Col Disôre Bianco Collio 2016,Marco Felluga,2016,4.3,41,35.99,White,collio
Oppenheim Riesling 2018,Kühling-Gillot,2018,3.9,41,20.88,White,rheinhessen
Felseneck Riesling Kabinett 2018,Schäfer-Fröhlich,2018,3.8,41,16.58,White,nahe
Halenberg Riesling GG 2018,Emrich-Schönleber,2018,4.2,41,42.0,White,nahe
Passerina 2016,Villamedoro,2016,3.3,41,5.7,White,terre di chieti
Black Label Nik Weis Goldtröpfchen Kabinett 2018,St. Urbans-Hof,2018,4.3,41,15.99,White,mosel
Chardonnay II 2017,Von Winning,2017,3.6,41,14.5,White,pfalz
Sauvignon Blanc 2019,Krämer - Straight,2019,4.1,41,8.99,White,rheinhessen
Nussberg Grüner Veltliner 2018,Wieninger,2018,3.7,41,13.14,White,wien
Chardonnay 2018,Cap Cette,2018,3.3,41,7.5,White,pays d'oc
Branco 2017,Quinta da Ponte Pedrinha,2017,3.9,41,8.8,White,dao
La Soufrandiére Le Clos de Grand Pére Macon-Vinzelles 2017,Bret Brothers & The Soufrandière,2017,4.1,41,27.5,White,macon-vinzelles
Sauvignon Blanc 2018,Heinrich Spindler,2018,3.8,41,10.5,White,pfalz
Scheurebe Trocken 2018,Wittmann,2018,3.6,41,15.25,White,rheinhessen
Pouilly-Fumé Terres Blanches 2018,Pascal Jolivet,2018,3.8,41,26.18,White,pouilly-fume
Niederberg Helden Riesling Spätlese Feinherb 2018,Weingut Thanisch,2018,4.1,41,12.85,White,mosel
Chardonnay 2018,Dr. Von Bassermann-Jordan,2018,3.4,41,9.5,White,pfalz
Frühtau Riesling Trocken 2016,Emrich-Schönleber,2016,4.0,41,17.9,White,nahe
Paulessen Riesling 2018,Andreas Bender,2018,3.8,41,7.32,White,mosel
Reserva Chardonnay (Classic) 2019,Montes,2019,3.6,41,6.89,White,central valley
Domaine Sainte Barbe Les Tilles Mâcon-Villages 2018,Chaland Jean-Marie,2018,3.6,41,14.5,White,macon-villages
Montagny 1er Cru 'Les Saint Morilles' 2015,Berthenet,2015,3.7,41,19.37,White,montagny 1er cru 'saint-morille'
Sancerre Blanc 2017,Langlois-Chateau,2017,3.7,41,10.0,White,sancerre
Ευχές (Wishes) 2015,Pieria Eratini (Πιερία Ερατεινή),2015,4.0,41,13.95,White,macedonia
Vieilles Vignes Châteauneuf-du-Pape Blanc 2015,Château de Beaucastel,2015,4.4,41,154.99,White,chateauneuf-du-pape
Estate Gewürztraminer 2013,Hugel,2013,4.0,41,20.47,White,alsace grand cru
Chardonnay 2018,Paul Achs,2018,3.6,41,9.65,White,burgenland
Muskateller Trocken 2018,Ökonomierat Rebholz,2018,4.1,41,18.94,White,pfalz
Teppo Riesling 2016,Fio,2016,3.7,41,17.79,White,mosel
Rioja Fermentado en Barrica Blanco 2017,Baigorri,2017,3.6,41,14.43,White,rioja
Opale 2018,Mesa,2018,3.9,41,22.5,White,vermentino di sardegna
Felseneck Riesling GG 2018,Schäfer-Fröhlich,2018,4.3,41,46.79,White,nahe
Mineral Riesling Trocken 2018,Emrich-Schönleber,2018,3.9,41,14.9,White,nahe
Heugumber 2017,Ziereisen,2017,3.5,41,6.4,White,baden
Frühtau Riesling Trocken 2017,Emrich-Schönleber,2017,4.0,41,23.06,White,nahe
Lo Cortinelo.Lo Blanc 2016,Es Fangar,2016,4.3,41,28.1,White,pla i llevant
Riesling Trocken 2018,Korrell,2018,3.6,41,9.9,White,nahe
Kupfergrube GG 2016,Gut Hermannsberg,2016,4.4,42,46.88,White,nahe
Loibenberg Riesling 2017,Pichler-Krutzler,2017,3.9,42,32.87,White,wachau
Hyde Vineyard Chardonnay 2016,Patz & Hall,2016,4.3,42,84.0,White,los carneros
Chardonnay Fermentado en Barrica 2018,Enate,2018,4.3,42,19.99,White,somontano
Pinot Grigio 2018,Sturm,2018,4.0,42,14.43,White,friuli-venezia giulia
Semis Bianco 2015,Collefrisio,2015,4.3,42,29.95,White,abruzzo
Win Win Riesling 2019,Von Winning,2019,3.8,42,9.7,White,pfalz
St. Andrews Chardonnay 2017,Taylors / Wakefield,2017,4.1,42,20.0,White,clare valley
Chardonnay Leithakalk 2018,Kollwentz,2018,3.7,42,20.28,White,burgenland
Oberbergener Bassgeige Weissburgunder 2018,Franz Keller,2018,3.8,42,12.5,White,baden
Materia Prima 2018,Fritsch,2018,4.3,42,20.84,White,wagram
Grauburgunder Herrenstück 2015,Weingut Holger Koch,2015,3.9,42,14.95,White,baden
Albariño 2019,Paco & Lola,2019,3.7,42,9.6,White,rias baixas
Classic Chardonnay 2018,Wieninger,2018,3.5,42,9.91,White,wien
Kallstadter Saumagen Riesling Kabinett Trocken 2018,Koehler-Ruprecht,2018,3.8,42,12.57,White,pfalz
Ölberg Riesling 2016,Kühling-Gillot,2016,4.2,42,36.95,White,rheinhessen
Vermentino Isola dei Nuraghi 2018,Capichera,2018,4.2,42,35.97,White,isola dei nuraghi
Ercavio Blanco 2018,Más Que Vinos,2018,3.5,42,6.1,White,castilla
Maximin Grünhäuser Abtsberg Superior 2017,Maximin Grünhaus,2017,4.2,42,25.0,White,mosel
Aragosta Vermentino di Sardegna 2019,Santa Maria La Palma,2019,3.7,42,6.9,White,vermentino di sardegna
Perdeblokke Sauvignon Blanc 2017,Klein Constantia,2017,3.9,42,24.91,White,constantia
Pinot Blanc Tradition 2018,Emile Beyer,2018,4.0,42,11.49,White,alsace
Wehlener Sonnenuhr Riesling Kabinett 2018,Joh. Jos. Prüm,2018,3.9,42,25.47,White,wehlen
Summer In A Bottle White 2019,Wölffer Estate,2019,4.0,42,24.9,White,long island
Frühlingsplätzchen Riesling GG 2013,Emrich-Schönleber,2013,4.1,42,37.95,White,nahe
Leflaive & Associes Auxey-Duresses 2016,Domaine Leflaive,2016,3.9,42,49.9,White,auxey-duresses
Gemischter Satz 2017,Bernhard Ott,2017,3.6,42,11.02,White,wiener gemischter satz
Lou Coucardié Blanc 2015,Michel Gassier,2015,4.0,42,23.05,White,costieres-de-nimes
Monferrato Estrosa Bianco 2018,Pico Maccario,2018,3.5,42,10.4,White,monferrato
Pettenthal Riesling GG 2017,Kühling-Gillot,2017,4.1,42,50.0,White,rheinhessen
La Femme Soleil 2018,Domaine Hors Champ,2018,3.4,42,21.45,White,languedoc-roussillon
Meursault Premier Cru 'Les Charmes' 2017,Domaine du Pavillon,2017,4.2,42,70.0,White,meursault 1er cru 'charmes'
Zakynthino 2016,Sclavus (Sclavos),2016,3.8,42,17.9,White,slopes of enos
Tselepos Classic Moschofilero Mantinia 2019,Κτημα Τσελεπου (Ktima Tselepos),2019,3.8,42,9.95,White,mantinia
Sauvignon Blanc Tradition 2017,Philipp Kuhn,2017,3.8,42,13.37,White,pfalz
Bianco di Merlot 2017,Castello di Morcote,2017,4.0,42,43.87,White,ticino
T.N. 76 Weissburgunder 2013,Thomas Niedermayr,2013,3.8,42,33.0,White,trentino-alto adige
Reserva Sauvignon Blanc 2019,Viña Palo Alto,2019,3.1,42,6.84,White,maule valley
Frauenberg Riesling GG 2016,Battenfeld Spanier,2016,3.9,42,41.58,White,rheinhessen
Cirò Bianco 2017,Fattoria San Francesco,2017,3.7,43,5.95,White,ciro
Picpoul de Pinet 2019,Domaine de Belle Mare,2019,3.9,43,6.73,White,picpoul de pinet
Steinterrassen - Riesling Federspiel 2018,Franz Hirtzberger,2018,3.7,43,19.9,White,wachau
Corton-Charlemagne Grand Cru Blanc 2016,Bouchard Père & Fils,2016,4.5,43,178.96,White,corton-charlemagne grand cru
Steinmühle 2017,Kollwentz,2017,3.8,43,25.47,White,burgenland
Chablis 2018,Domaine Philippe Goulley,2018,3.8,43,19.95,White,chablis
Chardonnay 2017,Wölffer Estate,2017,3.6,43,17.9,White,long island
Berg Rottland Riesling 2017,Georg Breuer,2017,4.2,43,38.9,White,rheingau
Chardonnay 2018,Wölffer Estate,2018,3.8,43,19.9,White,long island
Muscadet-Sèvre et Maine Sur Lie 2019,Pépière,2019,3.6,43,9.36,White,muscadet-sevre et maine
Riesling Alsace Grand Cru 'Sommerberg' 2016,Albert Boxler,2016,4.0,43,53.22,White,alsace grand cru 'sommerberg'
Riesling Alsace 2015,Kuehn,2015,3.6,43,8.48,White,alsace
Just Fucking Good Wine Organic Blanc 2019,Neleman,2019,3.7,43,9.59,White,valencia
Brauneberger Juffer Riesling Kabinett 2018,Schloss Lieser,2018,3.9,43,15.9,White,brauneberg
Saarburger Rausch Riesling Auslese 2016,Forstmeister Geltz-Zilliken,2016,3.8,43,54.95,White,mosel
Whitehall Chardonnay 2016,Neil Ellis,2016,4.0,43,23.79,White,elgin
Blanco Fermentado en Barrica 2016,Hacienda el Ternero,2016,3.8,43,10.9,White,rioja
Sauvignon Blanc 2019,Gallo Family Vineyards,2019,3.5,43,6.05,White,california
Saar Alte Reben Riesling 2015,Markus Molitor,2015,3.9,43,18.95,White,mosel
Als Wär's ein Stück Von Mir 2016,Weingut Gunderloch,2016,3.6,43,11.4,White,rheinhessen
Wehlener Sonnenuhr Riesling Kabinett 2017,Schloss Lieser,2017,3.9,43,14.95,White,wehlen
Fehérburgundi 2015,Weninger,2015,3.7,43,15.6,White,sopron
Puligny-Montrachet 2017,Domaine Henri Boillot,2017,4.3,43,59.9,White,puligny-montrachet
Graacher Domprobst Riesling Auslese*** 2003,Markus Molitor,2003,4.1,43,50.0,White,mosel
Chardonnay 2019,Barramundi,2019,3.0,43,6.5,White,south eastern australia
Chardonnay Bambule! 2015,Judith Beck,2015,3.9,43,26.9,White,burgenland
Pinot Gris Tradition 2017,Emile Beyer,2017,3.8,43,13.2,White,alsace
Burgberg Riesling GG 2015,Diel,2015,4.1,43,42.0,White,nahe
Bianco 2019,Vergel,2019,3.4,43,6.2,White,valencia
Klostersatz Grüner Veltliner 2017,Pichler-Krutzler,2017,3.9,43,15.5,White,wachau
Circumstance Chenin Blanc 2018,Waterkloof,2018,3.9,43,19.5,White,stellenbosch
Albariño 2018,Los Amantes,2018,3.7,43,7.0,White,rias baixas
Hermitage Le Chevalier de Sterimberg 2016,Paul Jaboulet Aîné,2016,4.2,43,78.75,White,hermitage
Setzberg - Riesling Smaragd 2017,Franz Hirtzberger,2017,4.2,43,32.0,White,wachau
Corton-Charlemagne Grand Cru 2016,Domaine Henri Boillot,2016,4.5,43,189.0,White,corton-charlemagne grand cru
Sancerre Blanc 2018,Michel Thomas & Fils,2018,3.7,43,18.08,White,sancerre
Estoras Sauvignon Blanc 2017,Esterházy,2017,3.6,43,12.25,White,burgenland
Sauvignon Blanc 2019,Southern Right,2019,3.7,43,11.9,White,walker bay
Wachenheimer Goldbächel P.C 2016,Dr. Bürklin-Wolf,2016,4.0,43,29.0,White,pfalz
Pechstein GG 2017,Reichsrat von Buhl,2017,4.1,43,45.0,White,pfalz
Gelblack Riesling Trocken 2019,Schloss Johannisberg,2019,4.0,43,15.0,White,rheingau
Südtiroler Sauvignon Porphyr & Kalk 2018,Ignaz Niedrist,2018,4.0,43,20.9,White,sudtirol - alto adige
Steinhaus Riesling Trocken 2016,Trenz,2016,3.8,43,9.21,White,rheingau
Brauneberger Riesling Trocken 2018,Fritz Haag,2018,3.8,43,14.5,White,brauneberg
Meursault-Charmes Premier Cru 2016,Domaine Jean Monnier & Fils,2016,3.8,43,86.62,White,meursault 1er cru 'charmes'
Pouilly-Fumé 2016,Langlois-Chateau,2016,3.7,44,21.66,White,pouilly-fume
Chenin Blanc 2018,Oliver Zeter,2018,4.0,44,22.0,White,pfalz
Coronata Integration 2016,Nitída,2016,4.3,44,17.5,White,durbanville
Niederberg Helden Riesling GG 2018,Schloss Lieser,2018,3.9,44,29.9,White,mosel
Mâcon-Villages 2016,Daniel Pollier,2016,3.6,44,9.54,White,macon-villages
Lesca Chardonnay 2018,De Wetshof,2018,3.9,44,13.58,White,robertson
Weisser Burgunder I 2013,Von Winning,2013,4.0,44,29.95,White,pfalz
Gavi 2018,Giacosa Fratelli,2018,3.7,44,9.95,White,gavi
Sauvignon Blanc (Markgräflerland) 2018,Martin Waßmer,2018,3.5,44,10.9,White,baden
Auxerrois Grand Premier Cru 2017,Bernard-Massard,2017,3.8,44,12.7,White,cotes de grevenmacher
Le Creete 2019,Ottella,2019,4.0,44,11.9,White,lugana
Weissburgunder Steirische Klassik 2017,Tement,2017,3.8,44,14.4,White,sudsteiermark
Diego 2019,De Moya,2019,3.8,44,13.33,White,valencia
Wunderwerk Riesling 2016,Dreissigacker,2016,3.9,44,20.96,White,rheinhessen
Stettener Riesling Schilfsandstein 2016,Beurer,2016,3.7,44,16.35,White,wurttemberg
Chablis 2018,Joseph Drouhin,2018,3.6,44,19.3,White,chablis
Ried Steinriegl Gelber Muskateller 2018,Wohlmuth,2018,3.8,44,15.65,White,sudsteiermark
Vom Schiefer 2018,Gut Hermannsberg,2018,3.9,44,15.65,White,nahe
Florence Sauvignon Blanc - Chardonnay 2018,Aaldering,2018,3.9,44,11.5,White,stellenbosch
Collectors Reserve The Cableway Chardonnay 2018,Durbanville Hills,2018,3.8,44,16.99,White,western cape
Château-Thébaud 2014,Pépière,2014,4.0,44,17.06,White,muscadet-sevre et maine
Riesling Alsace Grand Cru 'Kitterlé' 2017,Domaines Schlumberger,2017,3.9,44,25.24,White,alsace grand cru 'kitterle'
Côte de Rouffach Gewürztraminer 2016,René Muré,2016,3.9,44,15.5,White,alsace
Graf Morillon 2013,Sepp & Maria Muster,2013,4.0,44,29.5,White,sudsteiermark
Kiechlinsberger Vulkanfelsen Grauerburgunder Trocken 2018,Königschaffhausen-Kiechlinsbergen,2018,4.0,44,10.24,White,baden
Platin Riesling 2019,Jurtschitsch,2019,3.6,44,10.09,White,kamptal
Classic Graves Blanc 2016,Château Brondelle,2016,3.6,44,11.95,White,graves
Eden Valley Dry Riesling 2015,Langmeil,2015,3.6,44,15.5,White,eden valley
1000-Eimerberg Riesling Federspiel 2018,Gritsch Mauritiushof,2018,3.8,44,12.87,White,wachau
Vis Uvae 2013,Il Carpino,2013,3.7,44,26.77,White,friuli-venezia giulia
Gelber Muskateller 2017,Leo Hillinger,2017,3.6,44,8.89,White,burgenland
Vermentino 2019,Timo,2019,3.9,44,6.95,White,salento
Altenberg Alte Reben 2015,Van Volxem,2015,4.1,44,39.95,White,mosel
Great Expectations Sauvignon Blanc 2019,Goedverwacht,2019,3.6,44,6.77,White,robertson
Les Menétrieres Pouilly-Fuissé (Cuvée Hors-Classe) 2016,J.A. Ferret,2016,4.4,44,63.06,White,pouilly-fuisse
Ermitage de l'Orée 2004,M. Chapoutier,2004,4.8,44,189.95,White,hermitage
Eins Zu Eins Gewürztraminer 2018,Weingut A. Diehl,2018,4.0,44,6.8,White,pfalz
Signature Blanc 2019,Domaine Saint-Lannes,2019,3.7,44,5.95,White,cotes de gascogne
Appius 2015,St. Michael-Eppan,2015,4.5,44,101.75,White,sudtirol - alto adige
Blanco 2017,Tarón,2017,3.4,44,5.2,White,rioja alta
Steinbuckel Riesling GG 2015,Knipser,2015,4.0,44,31.19,White,pfalz
Chardonnay 2017,Laborie,2017,3.1,44,8.49,White,western cape
Dürnsteiner Kellerberg Riesling Smaragd 2017,F.X. Pichler,2017,4.4,44,59.73,White,wachau
Châteauneuf-du-Pape La Bernardine Blanc 2016,M. Chapoutier,2016,3.6,44,33.46,White,chateauneuf-du-pape
Les Vieilles Vignes Meursault 2016,Vincent Girardin,2016,4.0,44,70.3,White,meursault
Viognier 2019,Excelsior,2019,3.6,44,6.95,White,breede river valley
Magréd Chardonnay 2018,Nals Margreid,2018,3.6,45,14.13,White,sudtirol - alto adige
Grauburgunder Herrenstück 2017,Weingut Holger Koch,2017,4.0,45,12.57,White,baden
Venezia Giulia Picol 2017,Lis Neris,2017,4.0,45,25.9,White,venezia giulia
Gloria 2017,Kollwentz,2017,4.5,45,79.68,White,burgenland
Sciare di Est Grillo 2017,Antichi Vinai,2017,3.7,45,7.42,White,terre siciliane
Gaia White Blend 2016,Domaine Bousquet,2016,3.7,45,11.01,White,tupungato
Sauvignon Blanc - Riesling 2018,Nico Espenschied,2018,3.9,45,9.85,White,rheinhessen
Grecanico - Inzolia 2016,Corte dei Mori,2016,3.7,45,6.5,White,terre siciliane
Riesling Abtsberg GG 2018,Maximin Grünhaus,2018,4.0,45,26.66,White,mosel
Pinot Grigio 2019,Tramin,2019,3.5,45,8.9,White,sudtirol - alto adige
Chardonnay vom Kalkmergel 2018,Philipp Kuhn,2018,3.6,45,14.89,White,pfalz
Barón de Chirel Verdejo Viñas Centenarias 2016,Marqués de Riscal,2016,4.3,45,41.61,White,castilla y leon
Chardonnay 2017,Ryder Estate,2017,3.7,45,15.9,White,central coast
Corton-Charlemagne Grand Cru 2016,Joseph Drouhin,2016,4.3,45,195.0,White,corton-charlemagne grand cru
Just Riesling! 2012,Gut Hermannsberg,2012,3.5,45,9.21,White,nahe
Gewürztraminer Trentino 2018,Endrizzi,2018,3.8,45,12.2,White,trentino
Copper Series Wilde Chardonnay 2017,Tempus Two,2017,3.8,45,16.83,White,hunter valley
Macabeo 2018,Las Corazas,2018,3.4,45,6.0,White,castilla
Sauvignon Blanc Bordeaux 2010,Dourthe N°1,2010,3.0,45,8.95,White,bordeaux
Sauvignon Blanc - Sémillon 2017,Suvla,2017,3.2,45,12.0,White,thrace
Königsschild Riesling 2016,Martin Tesch,2016,3.5,45,13.9,White,nahe
Reserva Sauvignon Blanc 2019,Caliterra,2019,3.7,45,8.32,White,central valley
Grüner Veltliner Weinviertel 2019,Ingrid Groiss,2019,4.2,45,10.95,White,weinviertel
Vermentino Toscana 2019,Aia Vecchia,2019,3.5,45,9.95,White,toscana
Sauvignon Blanc 2019,Mount Nelson,2019,4.1,45,14.99,White,marlborough
Nachschlag 2019,Stahl,2019,3.8,45,6.95,White,franken
Domaine de Fontenille Pouilly-Fumé 2018,Patrick Maudry,2018,3.9,45,18.97,White,pouilly-fume
Pinot Grigio delle Venezie 2019,Corte Giara,2019,3.6,45,6.43,White,delle venezie
Oroya Created For Sushi 2018,Oroya,2018,3.4,45,6.9,White,castilla y leon
Hole In The Water Sauvignon Blanc 2019,Konrad,2019,4.1,45,10.9,White,marlborough
Deidesheimer Kieselberg Riesling Trocken 2018,Dr. Von Bassermann-Jordan,2018,3.7,45,16.47,White,pfalz
Les Deux Tours Sauvignon Blanc 2018,de Ladoucette,2018,4.0,46,15.3,White,loire valley
Grauer Burgunder Trocken 2019,Alexander Laible,2019,4.2,46,11.94,White,baden
Castello della Sala San Giovanni della Sala Classico Superiore 2019,Antinori,2019,3.9,46,14.85,White,orvieto
Penon Pinot Bianco 2018,Nals Margreid,2018,3.7,46,12.8,White,sudtirol - alto adige
Classic Riesling 2018,Hugel,2018,3.7,46,14.75,White,alsace
Efeso Bianco 2017,Librandi,2017,3.9,46,11.4,White,val di neto
Laudàri Chardonnay 2018,Baglio del Cristo di Campobello,2018,4.1,46,17.23,White,terre siciliane
Nonnenberg Monopol Riesling 2016,Georg Breuer,2016,4.2,46,52.0,White,rheingau
Roero Arneis 2019,Bruno Giacosa,2019,3.8,46,19.4,White,roero
Pedra de Guix 2016,Terroir Al Límit Soc. Lda,2016,4.3,46,60.0,White,priorat
La Falaise Languedoc Blanc 2016,Château la Négly,2016,4.1,46,19.01,White,languedoc
Bordeaux Blanc 2016,Château de Ricaud,2016,3.4,46,7.44,White,bordeaux
Grauer Burgunder vom Löss 2018,Philipp Kuhn,2018,4.0,46,14.89,White,pfalz
The Y Series Unwooded Chardonnay 2019,Yalumba,2019,3.2,46,11.9,White,south australia
Marienburg GG Fahrlay 2016,Clemens Busch,2016,4.3,46,33.5,White,mosel
Kleine Rust Chenin Blanc - Sauvignon Blanc 2019,Stellenrust,2019,3.6,46,5.76,White,stellenbosch
Friulano 2017,Torre Rosazza,2017,4.0,46,13.93,White,colli orientali del friuli
Kalk & Stein 2018,Weingut Seckinger,2018,3.7,46,8.8,White,pfalz
Reiterpfad G.C 2014,Dr. Bürklin-Wolf,2014,4.1,46,54.17,White,pfalz
Riesling Alsace 2016,Kuehn,2016,3.7,46,8.48,White,alsace
Sauvignon Blanc Reserve 2017,Bouchard Finlayson,2017,3.6,46,16.95,White,walker bay
Chardonnay 2018,Edgebaston,2018,4.0,46,12.95,White,stellenbosch
Unplugged Riesling 2018,Martin Tesch,2018,3.7,46,9.9,White,nahe
Timpa del Principe 2017,Ferrocinto,2017,3.8,46,7.1,White,calabria
Corton-Charlemagne Grand Cru 2016,Domaine des Héritiers Louis Jadot,2016,4.4,47,189.39,White,corton-charlemagne grand cru
Bertesca Vernaccia di San Gimignano 2017,Castelli del Grevepesa,2017,3.1,47,7.42,White,vernaccia di san gimignano
Kirchleiten Sauvignon 2013,Tiefenbrunner,2013,3.8,47,15.59,White,sudtirol - alto adige
Chardonnay 2016,Gallo Signature Series,2016,4.2,47,32.01,White,russian river valley
Sauvignon Blanc Trocken 2019,Hofmann,2019,3.8,47,10.0,White,rheinhessen
Three Terraces Waihopai Sauvignon Blanc 2017,Marisco Vineyards,2017,3.8,47,15.95,White,marlborough
Réserve Royale Goruli Mtsvane 2015,Mukhrani,2015,4.1,47,29.9,White,kakheti
Chardonnay 2019,Protea,2019,3.3,47,8.95,White,coastal region
Lores Chardonnay 2017,Johanneshof Reinisch,2017,3.9,47,24.1,White,thermenregion
Nosiola 2018,Madonna delle Vittorie,2018,3.7,47,12.57,White,vigneti delle dolomiti
Golden Grüner Veltliner Reserve 2018,Weingut R&A Pfaffl,2018,4.0,47,22.5,White,weinviertel
Chardonnay 2018,Croix d'Or,2018,3.8,47,6.9,White,pays d'oc
Gelber Muskateller Steirische Klassik 2019,Tement,2019,3.7,47,13.61,White,sudsteiermark
Schieferterrassen Reserve Riesling 2017,Domane Krems,2017,4.2,47,14.72,White,kremstal
Châteauneuf-du-Pape Vieilles Vignes Blanc 2006,Tardieu-Laurent,2006,4.2,47,46.95,White,chateauneuf-du-pape
Reserva Chardonnay 2018,Caliterra,2018,3.2,47,6.99,White,casablanca valley
Wehlener Sonnenuhr Riesling Spätlese 2017,Joh. Jos. Prüm,2017,4.2,47,30.47,White,wehlen
Zeltinger Schlossberg Riesling Auslese** 2007,Markus Molitor,2007,4.5,47,43.65,White,mosel
Fiano Salento Roycello 2018,Tormaresca,2018,3.5,47,13.25,White,salento
Chablis Vieilles Vignes 2017,Château de Chemilly,2017,4.0,47,16.5,White,chablis
Talò Chardonnay 2018,San Marzano,2018,3.8,47,6.85,White,puglia
Manzanile Vermentino di Sardegna 2018,Gabbas,2018,3.6,47,11.0,White,vermentino di sardegna
Rivaner 2018,Karl H. Johner,2018,3.3,47,7.72,White,baden
de Vite 2019,J. Hofstätter,2019,4.0,47,11.16,White,vigneti delle dolomiti
Sauvignon Blanc 2018,Alois Lageder,2018,3.6,47,12.9,White,sudtirol - alto adige
Obere Steilterrassen Atzberg Grüner Veltliner 2016,Gritsch Mauritiushof,2016,4.4,47,56.05,White,wachau
Sa Fita Blanco 2017,Es Fangar,2017,4.2,47,18.9,White,pla i llevant
Sauvignon Blanc 2019,Stellenrust,2019,3.5,47,7.29,White,stellenbosch
Supperin Grüner Veltliner 2016,Pichler-Krutzler,2016,3.8,47,27.5,White,wachau
Bourgogne Hautes-Côtes de Beaune Chardonnay 2018,Domaine Henri Delagrange et Fils,2018,3.4,47,16.83,White,bourgogne hautes-cotes de beaune
